order_date,product_category,product_name,sales_amount,quantity,customer_id,customer_type,region,channel
2024-12-08,Electronics,Electronics Product,235.27,2,1514,New,North,Offline
2024-11-02,Electronics,Electronics Product,119.32,2,1686,New,East,Online
2024-01-01,Electronics,Electronics Product,143.86,3,1016,New,South,Online
2024-11-11,Electronics,Electronics Product,195.32,5,1472,New,North,Offline
2024-04-24,Electronics,Electronics Product,182.26,4,1073,Returning,West,Online
2024-09-19,Home,Home Product,242.49,5,1126,New,West,Offline
2024-11-07,Electronics,Electronics Product,151.25,1,1832,New,South,Online
2024-04-12,Electronics,Electronics Product,204.67,4,1214,Returning,North,Online
2024-08-04,Electronics,Electronics Product,211.23,4,1576,Returning,West,Online
2024-11-16,Home,Home Product,137.82,2,1729,Returning,South,Offline
2024-04-04,Clothing,Clothing Product,237.54,3,1375,New,West,Online
2024-08-02,Clothing,Clothing Product,289.08,4,1885,Returning,West,Online
2024-06-15,Home,Home Product,252.26,2,1633,New,West,Offline
2024-04-26,Home,Home Product,183.79,1,1218,Returning,West,Online
2024-09-30,Clothing,Clothing Product,132.53,3,1997,New,East,Offline
2024-12-19,Electronics,Electronics Product,133.9,2,1135,Returning,East,Online
2024-10-04,Clothing,Clothing Product,102.89,3,1534,New,South,Online
2024-07-07,Electronics,Electronics Product,240.68,5,1513,Returning,South,Offline
2024-10-04,Clothing,Clothing Product,180.52,2,1765,Returning,West,Online
2024-08-08,Electronics,Electronics Product,214.26,4,1352,Returning,East,Offline
2024-04-24,Electronics,Electronics Product,172.25,1,1023,Returning,West,Online
2024-11-20,Clothing,Clothing Product,223.26,2,1503,Returning,East,Offline
2024-06-08,Electronics,Electronics Product,255.38,1,1041,New,East,Online
2024-12-19,Clothing,Clothing Product,224.37,2,1616,Returning,East,Online
2024-08-05,Clothing,Clothing Product,207.84,2,1983,Returning,South,Online
2024-12-18,Electronics,Electronics Product,167.54,5,1772,Returning,North,Online
2024-12-06,Electronics,Electronics Product,257.38,2,1120,Returning,West,Online
2024-09-18,Electronics,Electronics Product,216.58,4,1659,Returning,South,Online
2024-11-23,Home,Home Product,164.27,5,1011,New,North,Offline
2024-08-26,Electronics,Electronics Product,222.87,5,1208,New,West,Online
2024-02-04,Electronics,Electronics Product,169.73,2,1580,Returning,East,Online
2024-04-16,Electronics,Electronics Product,170.01,4,1547,Returning,East,Online
2024-05-05,Home,Home Product,227.21,2,1636,New,East,Online
2024-07-07,Electronics,Electronics Product,244.69,5,1959,New,North,Online
2024-11-10,Electronics,Electronics Product,201.69,2,1532,Returning,South,Online
2024-05-27,Home,Home Product,203.38,4,1743,New,North,Online
2024-08-19,Home,Home Product,245.33,1,1414,Returning,South,Online
2024-01-16,Home,Home Product,212.55,5,1630,Returning,North,Offline
2024-06-26,Home,Home Product,283.84,3,1019,Returning,West,Offline
2024-06-12,Electronics,Electronics Product,219.44,3,1604,Returning,South,Online
2024-03-31,Clothing,Clothing Product,138.87,1,1722,Returning,North,Offline
2024-09-19,Clothing,Clothing Product,151.12,5,1094,Returning,West,Offline
2024-09-30,Clothing,Clothing Product,160.69,2,1230,Returning,North,Online
2024-01-22,Home,Home Product,193.85,2,1738,Returning,South,Online
2024-01-26,Electronics,Electronics Product,162.99,4,1817,Returning,North,Offline
2024-12-05,Electronics,Electronics Product,133.93,3,1957,Returning,North,Offline
2024-07-22,Electronics,Electronics Product,175.79,5,1248,New,West,Offline
2024-06-29,Clothing,Clothing Product,249.32,2,1084,Returning,East,Offline
2024-07-01,Electronics,Electronics Product,133.43,5,1913,Returning,East,Online
2024-06-20,Clothing,Clothing Product,302.76,1,1707,Returning,East,Online
2024-02-10,Home,Home Product,125.05,5,1334,Returning,North,Offline
2024-07-30,Electronics,Electronics Product,174.63,4,1799,Returning,West,Online
2024-09-18,Home,Home Product,199.37,4,1758,Returning,South,Online
2024-11-23,Electronics,Electronics Product,282.85,4,1974,New,West,Online
2024-01-26,Home,Home Product,213.1,2,1549,Returning,South,Offline
2024-03-27,Electronics,Electronics Product,258.08,4,1285,New,North,Offline
2024-07-04,Electronics,Electronics Product,236.0,3,1287,New,South,Offline
2024-04-04,Electronics,Electronics Product,320.58,3,1665,New,North,Online
2024-02-22,Electronics,Electronics Product,211.83,3,1407,New,East,Online
2024-09-25,Electronics,Electronics Product,162.36,5,1446,Returning,East,Offline
2024-06-02,Home,Home Product,291.93,4,1032,New,South,Online
2024-04-24,Clothing,Clothing Product,191.21,2,1008,New,West,Online
2024-11-02,Electronics,Electronics Product,180.89,1,1507,Returning,North,Offline
2024-05-17,Electronics,Electronics Product,232.44,5,1998,Returning,North,Online
2024-09-21,Clothing,Clothing Product,198.43,5,1968,New,West,Online
2024-10-19,Clothing,Clothing Product,124.21,5,1083,New,South,Online
2024-08-15,Electronics,Electronics Product,178.35,1,1328,Returning,East,Online
2024-02-11,Electronics,Electronics Product,276.34,5,1919,New,South,Online
2024-11-15,Home,Home Product,177.71,2,1674,New,West,Online
2024-06-27,Electronics,Electronics Product,93.44,2,1370,New,North,Online
2024-06-15,Electronics,Electronics Product,260.08,1,1028,Returning,West,Offline
2024-12-27,Electronics,Electronics Product,172.56,1,1868,Returning,West,Online
2024-09-10,Clothing,Clothing Product,111.86,5,1162,Returning,South,Online
2024-02-17,Clothing,Clothing Product,249.12,1,1579,New,East,Offline
2024-10-04,Clothing,Clothing Product,313.2,4,1741,Returning,West,Online
2024-09-08,Electronics,Electronics Product,109.96,5,1723,Returning,North,Offline
2024-03-12,Clothing,Clothing Product,235.74,3,1049,New,South,Offline
2024-01-03,Clothing,Clothing Product,163.52,2,1206,New,West,Online
2024-08-08,Home,Home Product,252.04,2,1203,New,South,Online
2024-01-25,Electronics,Electronics Product,259.87,1,1440,New,North,Online
2024-01-31,Electronics,Electronics Product,93.69,3,1535,Returning,East,Offline
2024-12-20,Clothing,Clothing Product,238.21,4,1882,New,East,Online
2024-01-15,Electronics,Electronics Product,253.13,5,1288,Returning,West,Offline
2024-02-27,Electronics,Electronics Product,306.9,4,1896,Returning,North,Online
2024-11-30,Electronics,Electronics Product,209.5,1,1948,New,East,Online
2024-11-03,Home,Home Product,129.74,1,1796,Returning,South,Offline
2024-06-13,Electronics,Electronics Product,329.07,1,1134,Returning,North,Offline
2024-05-24,Home,Home Product,246.22,3,1284,Returning,East,Offline
2024-01-22,Home,Home Product,193.18,2,1245,Returning,South,Online
2024-10-29,Clothing,Clothing Product,295.95,1,1050,Returning,North,Online
2024-09-26,Clothing,Clothing Product,186.84,5,1946,Returning,East,Offline
2024-05-08,Clothing,Clothing Product,351.17,2,1856,New,North,Online
2024-04-06,Electronics,Electronics Product,226.68,5,1101,New,West,Offline
2024-05-02,Clothing,Clothing Product,226.03,2,1854,New,South,Offline
2024-01-31,Electronics,Electronics Product,127.02,2,1885,Returning,West,Online
2024-08-11,Electronics,Electronics Product,169.84,4,1697,Returning,East,Online
2024-08-01,Home,Home Product,131.05,4,1066,New,South,Offline
2024-06-04,Home,Home Product,313.63,4,1073,New,East,Online
2024-02-18,Clothing,Clothing Product,96.05,1,1902,New,East,Online
2024-11-04,Home,Home Product,176.41,3,1518,Returning,East,Online
2024-04-01,Clothing,Clothing Product,95.89,3,1848,New,North,Online
2024-05-25,Electronics,Electronics Product,232.77,3,1474,Returning,South,Offline
2024-02-09,Electronics,Electronics Product,183.33,3,1072,Returning,West,Offline
2024-04-06,Home,Home Product,273.52,5,1448,Returning,North,Offline
2024-07-30,Electronics,Electronics Product,244.21,1,1462,New,West,Online
2024-01-28,Home,Home Product,237.13,1,1286,New,North,Online
2024-03-28,Clothing,Clothing Product,297.08,4,1634,Returning,South,Online
2024-08-31,Electronics,Electronics Product,160.05,2,1020,Returning,South,Offline
2024-10-19,Clothing,Clothing Product,184.3,1,1823,New,East,Offline
2024-08-21,Home,Home Product,229.63,1,1367,Returning,North,Offline
2024-03-16,Home,Home Product,238.67,3,1618,Returning,North,Online
2024-02-07,Clothing,Clothing Product,170.77,5,1845,Returning,South,Offline
2024-02-22,Home,Home Product,253.79,3,1819,New,South,Online
2024-01-24,Electronics,Electronics Product,35.57,4,1177,Returning,North,Offline
2024-11-15,Home,Home Product,203.07,4,1184,Returning,West,Online
2024-02-16,Electronics,Electronics Product,155.74,4,1872,New,West,Offline
2024-02-20,Home,Home Product,193.26,5,1107,Returning,North,Online
2024-12-29,Clothing,Clothing Product,149.78,1,1297,New,North,Online
2024-11-03,Electronics,Electronics Product,108.95,3,1941,Returning,South,Online
2024-04-20,Electronics,Electronics Product,222.2,4,1980,Returning,North,Online
2024-06-21,Home,Home Product,194.02,2,1722,Returning,West,Online
2024-01-20,Home,Home Product,187.05,4,1193,Returning,East,Online
2024-11-08,Clothing,Clothing Product,235.47,2,1259,Returning,East,Offline
2024-06-12,Home,Home Product,190.62,2,1578,Returning,North,Online
2024-04-25,Home,Home Product,208.48,1,1745,New,West,Online
2024-06-24,Electronics,Electronics Product,210.01,4,1797,Returning,West,Offline
2024-09-25,Electronics,Electronics Product,223.53,2,1657,Returning,West,Online
2024-04-16,Home,Home Product,106.25,3,1555,New,East,Offline
2024-03-22,Home,Home Product,140.09,1,1136,New,West,Online
2024-12-16,Electronics,Electronics Product,116.48,2,1958,New,East,Offline
2024-02-02,Clothing,Clothing Product,127.31,4,1446,Returning,West,Online
2024-05-08,Electronics,Electronics Product,166.94,5,1025,Returning,East,Offline
2024-03-01,Clothing,Clothing Product,286.53,4,1550,New,East,Online
2024-05-02,Electronics,Electronics Product,145.64,5,1803,Returning,West,Online
2024-05-31,Electronics,Electronics Product,267.98,4,1135,Returning,West,Online
2024-08-28,Home,Home Product,323.63,2,1001,Returning,West,Online
2024-12-27,Home,Home Product,221.99,5,1762,New,East,Online
2024-05-10,Electronics,Electronics Product,180.94,4,1845,Returning,South,Offline
2024-11-29,Electronics,Electronics Product,221.78,5,1167,Returning,West,Offline
2024-01-24,Clothing,Clothing Product,168.25,4,1949,Returning,North,Online
2024-07-25,Electronics,Electronics Product,169.39,5,1505,New,North,Offline
2024-05-10,Electronics,Electronics Product,163.94,1,1141,Returning,South,Offline
2024-04-09,Clothing,Clothing Product,143.31,4,1657,Returning,South,Online
2024-07-25,Clothing,Clothing Product,207.44,2,1071,Returning,South,Offline
2024-06-10,Electronics,Electronics Product,153.54,4,1893,Returning,South,Offline
2024-09-06,Clothing,Clothing Product,186.58,3,1835,Returning,North,Offline
2024-06-20,Electronics,Electronics Product,207.11,3,1825,New,North,Online
2024-08-28,Electronics,Electronics Product,132.09,2,1603,Returning,North,Online
2024-04-15,Home,Home Product,265.38,5,1951,Returning,North,Online
2024-11-05,Clothing,Clothing Product,178.44,4,1717,New,North,Online
2024-02-07,Home,Home Product,187.57,1,1770,Returning,South,Offline
2024-08-07,Home,Home Product,232.54,1,1805,Returning,South,Offline
2024-06-20,Home,Home Product,153.73,5,1624,New,North,Online
2024-08-31,Clothing,Clothing Product,278.17,3,1051,Returning,South,Offline
2024-06-06,Clothing,Clothing Product,231.32,4,1137,New,East,Offline
2024-01-06,Home,Home Product,174.23,2,1782,New,South,Online
2024-09-28,Electronics,Electronics Product,191.45,3,1224,Returning,West,Offline
2024-03-08,Clothing,Clothing Product,255.43,4,1133,New,West,Online
2024-11-04,Home,Home Product,171.9,1,1144,New,South,Offline
2024-08-15,Clothing,Clothing Product,211.84,1,1577,Returning,South,Offline
2024-12-25,Clothing,Clothing Product,178.29,4,1391,Returning,North,Online
2024-11-23,Clothing,Clothing Product,163.82,4,1526,New,East,Online
2024-08-07,Home,Home Product,194.93,3,1199,New,East,Offline
2024-08-13,Clothing,Clothing Product,172.41,3,1796,Returning,North,Online
2024-09-22,Home,Home Product,141.92,2,1386,New,West,Offline
2024-10-05,Home,Home Product,169.29,5,1933,New,East,Offline
2024-04-30,Electronics,Electronics Product,295.02,2,1241,Returning,South,Offline
2024-02-20,Clothing,Clothing Product,224.9,2,1488,New,West,Online
2024-11-06,Home,Home Product,211.21,5,1111,Returning,East,Online
2024-06-23,Home,Home Product,111.82,5,1170,New,South,Offline
2024-11-13,Electronics,Electronics Product,229.52,2,1631,Returning,West,Online
2024-08-30,Electronics,Electronics Product,132.14,1,1553,Returning,South,Online
2024-10-23,Electronics,Electronics Product,246.13,3,1040,New,East,Offline
2024-04-08,Home,Home Product,89.67,3,1487,Returning,South,Online
2024-04-15,Electronics,Electronics Product,173.91,2,1517,Returning,North,Online
2024-07-15,Clothing,Clothing Product,248.94,1,1007,New,South,Online
2024-06-20,Clothing,Clothing Product,168.45,2,1972,New,South,Offline
2024-12-12,Electronics,Electronics Product,129.83,1,1765,New,East,Offline
2024-09-17,Home,Home Product,158.64,4,1817,New,East,Offline
2024-01-02,Electronics,Electronics Product,115.37,2,1999,Returning,West,Offline
2024-06-24,Clothing,Clothing Product,202.25,2,1526,New,North,Offline
2024-10-05,Home,Home Product,143.16,2,1017,Returning,South,Offline
2024-03-04,Home,Home Product,253.27,2,1474,Returning,South,Online
2024-11-15,Home,Home Product,105.02,1,1139,New,North,Online
2024-03-16,Electronics,Electronics Product,170.77,2,1504,Returning,East,Online
2024-04-07,Electronics,Electronics Product,66.94,1,1891,New,East,Offline
2024-10-08,Electronics,Electronics Product,157.42,3,1122,New,South,Offline
2024-11-20,Electronics,Electronics Product,135.94,4,1836,Returning,South,Offline
2024-03-06,Clothing,Clothing Product,271.33,1,1649,Returning,East,Offline
2024-08-19,Clothing,Clothing Product,160.1,1,1812,Returning,North,Online
2024-03-31,Home,Home Product,289.95,5,1282,Returning,West,Online
2024-07-16,Clothing,Clothing Product,158.43,2,1409,Returning,South,Online
2024-02-13,Clothing,Clothing Product,182.32,3,1671,Returning,West,Offline
2024-08-19,Electronics,Electronics Product,126.87,5,1893,Returning,West,Online
2024-12-20,Home,Home Product,184.11,4,1728,New,East,Online
2024-06-10,Home,Home Product,114.76,1,1102,Returning,West,Online
2024-07-20,Electronics,Electronics Product,158.9,3,1237,New,West,Online
2024-03-12,Clothing,Clothing Product,307.59,1,1683,New,East,Offline
2024-09-11,Home,Home Product,195.05,2,1062,Returning,East,Online
2024-10-23,Clothing,Clothing Product,239.44,4,1645,New,North,Offline
2024-03-22,Electronics,Electronics Product,202.19,3,1323,Returning,West,Offline
2024-06-08,Home,Home Product,101.53,3,1059,Returning,South,Offline
2024-04-27,Home,Home Product,251.12,1,1734,Returning,East,Online
2024-04-07,Clothing,Clothing Product,254.89,4,1222,Returning,West,Offline
2024-03-20,Home,Home Product,266.16,2,1739,Returning,East,Online
2024-03-04,Clothing,Clothing Product,210.67,4,1088,Returning,West,Online
2024-04-01,Home,Home Product,181.99,5,1213,New,East,Offline
2024-08-18,Home,Home Product,259.95,2,1370,Returning,South,Online
2024-09-13,Home,Home Product,183.17,5,1656,Returning,North,Offline
2024-04-01,Electronics,Electronics Product,244.31,5,1159,Returning,South,Online
2024-11-11,Clothing,Clothing Product,189.04,5,1665,Returning,North,Online
2024-12-29,Clothing,Clothing Product,166.72,4,1165,New,East,Online
2024-03-15,Home,Home Product,255.88,4,1634,Returning,West,Offline
2024-11-27,Clothing,Clothing Product,121.97,4,1407,Returning,East,Offline
2024-12-14,Home,Home Product,173.9,1,1680,Returning,East,Online
2024-04-27,Clothing,Clothing Product,111.32,2,1562,New,South,Offline
2024-12-14,Electronics,Electronics Product,132.59,5,1286,Returning,South,Online
2024-10-03,Home,Home Product,199.6,5,1754,Returning,East,Online
2024-11-10,Electronics,Electronics Product,88.39,1,1944,Returning,South,Offline
2024-05-02,Home,Home Product,158.42,2,1599,Returning,South,Offline
2024-10-06,Clothing,Clothing Product,205.88,5,1446,Returning,West,Online
2024-01-16,Clothing,Clothing Product,254.75,5,1492,Returning,South,Offline
2024-11-30,Clothing,Clothing Product,217.28,3,1993,Returning,South,Offline
2024-02-18,Electronics,Electronics Product,246.19,1,1983,Returning,South,Online
2024-12-21,Electronics,Electronics Product,251.42,1,1693,New,West,Offline
2024-04-18,Home,Home Product,173.63,4,1481,Returning,West,Online
2024-11-24,Electronics,Electronics Product,76.94,5,1909,New,North,Offline
2024-01-09,Home,Home Product,256.82,2,1658,Returning,East,Online
2024-10-21,Electronics,Electronics Product,163.05,2,1462,New,South,Offline
2024-02-26,Electronics,Electronics Product,202.63,2,1481,New,North,Offline
2024-07-05,Home,Home Product,284.14,3,1708,New,East,Offline
2024-08-12,Clothing,Clothing Product,163.55,2,1766,Returning,East,Offline
2024-12-08,Electronics,Electronics Product,99.64,3,1357,Returning,South,Online
2024-07-10,Clothing,Clothing Product,132.69,2,1351,New,West,Offline
2024-02-27,Electronics,Electronics Product,167.05,1,1572,New,North,Online
2024-10-28,Home,Home Product,164.33,5,1373,Returning,East,Offline
2024-07-14,Clothing,Clothing Product,268.9,5,1268,New,East,Online
2024-07-17,Clothing,Clothing Product,237.87,5,1215,Returning,West,Online
2024-10-10,Clothing,Clothing Product,151.18,2,1553,New,West,Online
